method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime,actual_output,actual_validated
GA_FIXED,sign_type,positive,17,True,True,[1926],0.0,positive,0,80,4.924999666400254e-05,positive,True
GA_FIXED,sign_type,positive,18,True,True,[1728],0.0,positive,0,80,5.337501352187246e-05,positive,True
GA_FIXED,sign_type,positive,19,True,True,[2806],0.0,positive,0,80,5.3916999604552984e-05,positive,True
GA_FIXED,sign_type,positive,20,True,True,[1193],0.0,positive,0,80,5.40409964742139e-05,positive,True
GA_FIXED,sign_type,positive,21,True,True,[126],0.0,positive,0,80,5.379199865274131e-05,positive,True
GA_FIXED,sign_type,positive,22,True,True,[2930],0.0,positive,0,80,5.462499393615872e-05,positive,True
GA_FIXED,sign_type,positive,23,True,True,[1910],0.0,positive,0,80,5.408300785347819e-05,positive,True
GA_FIXED,sign_type,positive,24,True,True,[541],0.0,positive,0,80,5.558400880545378e-05,positive,True
GA_FIXED,sign_type,positive,25,True,True,[107],0.0,positive,0,80,5.2292001782916486e-05,positive,True
GA_FIXED,sign_type,positive,26,True,True,[2062],0.0,positive,0,80,4.637500387616456e-05,positive,True
GA_FIXED,sign_type,positive,27,True,True,[179],0.0,positive,0,80,5.224999040365219e-05,positive,True
GA_FIXED,sign_type,positive,28,True,True,[1835],0.0,positive,0,80,5.445799615699798e-05,positive,True
GA_FIXED,sign_type,positive,29,True,True,[866],0.0,positive,0,80,5.4459000239148736e-05,positive,True
GA_FIXED,sign_type,zero,0,True,True,[0],0.0,zero,20,1680,0.0060176249971846,zero,True
GA_FIXED,sign_type,zero,1,True,True,[0],0.0,zero,6,560,0.0018468749913154,zero,True
GA_FIXED,sign_type,zero,2,True,True,[0],0.0,zero,3,320,0.0009549579990562,zero,True
GA_FIXED,sign_type,zero,3,True,True,[0],0.0,zero,6,560,0.0018490840011509,zero,True
GA_FIXED,sign_type,zero,4,True,True,[0],0.0,zero,1,160,0.0003553330025169,zero,True
GA_FIXED,sign_type,zero,5,True,True,[0],0.0,zero,3,320,0.0009547080117044,zero,True
GA_FIXED,sign_type,zero,6,True,True,[0],0.0,zero,4,400,0.001252750007552,zero,True
GA_FIXED,sign_type,zero,7,True,True,[0],0.0,zero,10,880,0.0029950409953016,zero,True
GA_FIXED,sign_type,zero,8,True,True,[0],0.0,zero,8,720,0.002298833001987,zero,True
GA_FIXED,sign_type,zero,9,True,True,[0],0.0,zero,10,880,0.0029997499950695,zero,True
GA_FIXED,sign_type,zero,10,True,True,[0],0.0,zero,11,960,0.0033267920080106,zero,True
GA_FIXED,sign_type,zero,11,True,True,[0],0.0,zero,7,640,0.0021592920093098,zero,True
GA_FIXED,sign_type,zero,12,True,True,[0],0.0,zero,17,1440,0.0051567920017987,zero,True
GA_FIXED,sign_type,zero,13,True,True,[0],0.0,zero,5,480,0.0015589579998049,zero,True
GA_FIXED,sign_type,zero,14,True,True,[0],0.0,zero,9,800,0.0027452499925857,zero,True
GA_FIXED,sign_type,zero,15,True,True,[0],0.0,zero,4,400,0.0012572920095408,zero,True
GA_FIXED,sign_type,zero,16,True,True,[0],0.0,zero,8,720,0.0024554999981774,zero,True
GA_FIXED,sign_type,zero,17,True,True,[0],0.0,zero,3,320,0.0009699999936856,zero,True
GA_FIXED,sign_type,zero,18,True,True,[0],0.0,zero,12,1040,0.0036740409996127,zero,True
GA_FIXED,sign_type,zero,19,True,True,[0],0.0,zero,8,720,0.002457124995999,zero,True
GA_FIXED,sign_type,zero,20,True,True,[0],0.0,zero,7,640,0.002132249996066,zero,True
GA_FIXED,sign_type,zero,21,True,True,[0],0.0,zero,6,560,0.0018812089983839,zero,True
GA_FIXED,sign_type,zero,22,True,True,[0],0.0,zero,17,1440,0.0051398329960647,zero,True
GA_FIXED,sign_type,zero,23,True,True,[0],0.0,zero,13,1120,0.0039549999928567,zero,True
GA_FIXED,sign_type,zero,24,True,True,[0],0.0,zero,9,800,0.00273950000701,zero,True
GA_FIXED,sign_type,zero,25,True,True,[0],0.0,zero,13,1120,0.0039311659929808,zero,True
GA_FIXED,sign_type,zero,26,True,True,[0],0.0,zero,9,800,0.0027311669982736,zero,True
GA_FIXED,sign_type,zero,27,True,True,[0],0.0,zero,5,480,0.001533249989734,zero,True
GA_FIXED,sign_type,zero,28,True,True,[0],0.0,zero,10,880,0.0030262500076787,zero,True
GA_FIXED,sign_type,zero,29,True,True,[0],0.0,zero,8,720,0.0024628329992992,zero,True
GA_FIXED,string_category,empty,0,True,True,[''],0.0,empty,0,80,0.0001825419894885,empty,True
GA_FIXED,string_category,empty,1,True,True,[''],0.0,empty,0,80,0.0001730410003801,empty,True
GA_FIXED,string_category,empty,2,True,True,[''],0.0,empty,0,80,0.0001627090096008,empty,True
GA_FIXED,string_category,empty,3,True,True,[''],0.0,empty,0,80,0.0001572079927427,empty,True
GA_FIXED,string_category,empty,4,True,True,[''],0.0,empty,0,80,0.0001674579980317,empty,True
GA_FIXED,string_category,empty,5,True,True,[''],0.0,empty,0,80,0.0001739159924909,empty,True
GA_FIXED,string_category,empty,6,True,True,[''],0.0,empty,0,80,0.0001711660006549,empty,True
GA_FIXED,string_category,empty,7,True,True,[''],0.0,empty,0,80,0.0001678340049693,empty,True
GA_FIXED,string_category,empty,8,True,True,[''],0.0,empty,0,80,0.000170250001247,empty,True
GA_FIXED,string_category,empty,9,True,True,[''],0.0,empty,0,80,0.0001654579973546,empty,True
GA_FIXED,string_category,empty,10,True,True,[''],0.0,empty,0,80,0.0001607080048415,empty,True
GA_FIXED,string_category,empty,11,True,True,[''],0.0,empty,0,80,0.0001678339904174,empty,True
GA_FIXED,string_category,empty,12,True,True,[''],0.0,empty,0,80,0.0001664580049691,empty,True
GA_FIXED,string_category,empty,13,True,True,[''],0.0,empty,0,80,0.0001645000011194,empty,True
GA_FIXED,string_category,empty,14,True,True,[''],0.0,empty,0,80,0.0001655000087339,empty,True
GA_FIXED,string_category,empty,15,True,True,[''],0.0,empty,0,80,0.0001678749977145,empty,True
GA_FIXED,string_category,empty,16,True,True,[''],0.0,empty,0,80,0.0001704169990262,empty,True
GA_FIXED,string_category,empty,17,True,True,[''],0.0,empty,0,80,0.0001605829893378,empty,True
GA_FIXED,string_category,empty,18,True,True,[''],0.0,empty,0,80,0.000169958002516,empty,True
GA_FIXED,string_category,empty,19,True,True,[''],0.0,empty,0,80,0.0001666249881964,empty,True
GA_FIXED,string_category,empty,20,True,True,[''],0.0,empty,0,80,0.0001643330033402,empty,True
GA_FIXED,string_category,empty,21,True,True,[''],0.0,empty,0,80,0.0001673750084592,empty,True
GA_FIXED,string_category,empty,22,True,True,[''],0.0,empty,0,80,0.0001646660093683,empty,True
GA_FIXED,string_category,empty,23,True,True,[''],0.0,empty,0,80,0.000172707994352,empty,True
GA_FIXED,string_category,empty,24,True,True,[''],0.0,empty,0,80,0.0001608330057933,empty,True
GA_FIXED,string_category,empty,25,True,True,[''],0.0,empty,0,80,0.0001745410118019,empty,True
GA_FIXED,string_category,empty,26,True,True,[''],0.0,empty,0,80,0.000163832999533,empty,True
GA_FIXED,string_category,empty,27,True,True,[''],0.0,empty,0,80,0.0001677089894656,empty,True
GA_FIXED,string_category,empty,28,True,True,[''],0.0,empty,0,80,0.0001692079968051,empty,True
GA_FIXED,string_category,empty,29,True,True,[''],0.0,empty,0,80,0.0001661669957684,empty,True
GA_FIXED,string_category,long_non_palindrome,0,True,True,['Q115AP6yT'],0.0,long_non_palindrome,0,80,0.0001649590121814,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,1,True,True,['DrDnQ3fY7'],0.0,long_non_palindrome,0,80,0.0001730409858282,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,2,True,True,['dkA0Y5'],0.0,long_non_palindrome,0,80,0.0001580419921083,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,3,True,True,['8EBkZngZE9'],0.0,long_non_palindrome,0,80,0.0001670000056037,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,4,True,True,['vxoh1ofjql'],0.0,long_non_palindrome,0,80,0.0001662919967202,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,5,True,True,['V9buNK'],0.0,long_non_palindrome,0,80,0.0001622500130906,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,6,True,True,['k8LLTrxQxQD'],0.0,long_non_palindrome,0,80,0.0001644590083742,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,7,True,True,['AywKDBkwrKM3W'],0.0,long_non_palindrome,0,80,0.0001618749956833,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,8,True,True,['DdVoPURCeV'],0.0,long_non_palindrome,0,80,0.0001645829906919,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,9,True,True,['M5OOw88nYwfG4a'],0.0,long_non_palindrome,0,80,0.0001671249920036,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,10,True,True,['xN8Tj2jjrodtnx'],0.0,long_non_palindrome,0,80,0.0001734169927658,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,11,True,True,['Q49XHvR7Ta'],0.0,long_non_palindrome,0,80,0.0001702080044196,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,12,True,True,['FCGNOKI5'],0.0,long_non_palindrome,0,80,0.0001711249933578,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,13,True,True,['lFvHaLyK2PZ3TYR'],0.0,long_non_palindrome,0,80,0.0001700420107226,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,14,True,True,['6vI4jDBM97C'],0.0,long_non_palindrome,0,80,0.0001582080003572,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,15,True,True,['QfIMZPftVVAZCin'],0.0,long_non_palindrome,0,80,0.0001648330071475,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,16,True,True,['1MDY3fioc'],0.0,long_non_palindrome,0,80,0.0001677910040598,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,17,True,True,['JC1GTl'],0.0,long_non_palindrome,0,80,0.0001651659986237,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,18,True,True,['eV20T28PtH8zZ'],0.0,long_non_palindrome,0,80,0.0001710000069579,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,19,True,True,['hx9NfA'],0.0,long_non_palindrome,0,80,0.0001663340080995,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,20,True,True,['lNKJKQfsdIT'],0.0,long_non_palindrome,0,80,0.0001615830115042,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,21,True,True,['nZ8gi3Be4'],0.0,long_non_palindrome,0,80,0.0001661669957684,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,22,True,True,['aDeSeB3D9MicG'],0.0,long_non_palindrome,0,80,0.0001619160029804,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,23,True,True,['2ULRKrrk1SZYr29'],0.0,long_non_palindrome,0,80,0.0001628749887458,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,24,True,True,['GecgBTbQLO5'],0.0,long_non_palindrome,0,80,0.000169666003785,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,25,True,True,['0mN4MtHt4gDgofL'],0.0,long_non_palindrome,0,80,0.0001685420138528,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,26,True,True,['76Bkkudx'],0.0,long_non_palindrome,0,80,0.0001709170028334,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,27,True,True,['IepMgc88LAh'],0.0,long_non_palindrome,0,80,0.0001864579971879,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,28,True,True,['yty7B5iS'],0.0,long_non_palindrome,0,80,0.0001667500037001,long_non_palindrome,True
GA_FIXED,string_category,long_non_palindrome,29,True,True,['FWewd12'],0.0,long_non_palindrome,0,80,0.000164124998264,long_non_palindrome,True
GA_FIXED,string_category,long_palindrome,0,True,True,['BkqkB'],0.0,long_palindrome,24,2000,0.008123916995828,long_palindrome,True
GA_FIXED,string_category,long_palindrome,1,False,False,['SRiQxUhwmPF'],1.0,,0,8080,0.0330654160061385,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,2,False,False,['C0f4ar1du'],1.0,,0,8080,0.0330306660034693,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,3,False,False,['i81LjvOgq'],1.0,,0,8080,0.0329351670079631,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,4,False,False,['Mhp0'],1.0,,0,8080,0.0330268750112736,other,False
GA_FIXED,string_category,long_palindrome,5,False,False,['HrHdaUOhrItrt'],1.0,,0,8080,0.0328082920023007,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,6,False,False,['ZbzaiGGBo1o'],1.0,,0,8080,0.0329025000100955,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,7,False,False,['qI0OfwMjFOB'],1.0,,0,8080,0.0330375000048661,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,8,False,False,['Us4GsRCh'],1.0,,0,8080,0.0329880000062985,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,9,False,False,['B2SzXSK69q'],1.0,,0,8080,0.0335367499938001,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,10,False,False,['Cue9IhZyhP'],1.0,,0,8080,0.0337464589974843,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,11,False,False,['2PnLlmHAb1T'],1.0,,0,8080,0.0333002499974099,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,12,False,False,['pM5WMTl9ZMNlgv'],1.0,,0,8080,0.0331055419956101,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,13,False,False,['KgmabPOkPXbT'],1.0,,0,8080,0.0332911669975146,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,14,False,False,['qPsIMh'],1.0,,0,8080,0.0332404170039808,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,15,False,False,['6VlNquL'],1.0,,0,8080,0.0368372920056572,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,16,False,False,['C1Tuer8ahzGvB2e'],1.0,,0,8080,0.0335112500033574,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,17,False,False,['kOY4QDLY6VFBzij'],1.0,,0,8080,0.0485418750031385,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,18,False,False,['1OjMljO6bW'],1.0,,0,8080,0.0336337500048102,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,19,False,False,['GfoXCyu2i4'],1.0,,0,8080,0.0333954169909702,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,20,False,False,['zeALD'],1.0,,0,8080,0.0333527499897172,other,False
GA_FIXED,string_category,long_palindrome,21,False,False,['wNhTGtgT5ibSO7'],1.0,,0,8080,0.0333514170051785,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,22,False,False,['bKjaxIjXNO3usF'],1.0,,0,8080,0.0334233750036219,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,23,False,False,['HyKaFitHz'],1.0,,0,8080,0.0334959580068243,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,24,False,False,['jV0ZgSclrudx'],1.0,,0,8080,0.0337561670021386,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,25,False,False,['jXf8'],1.0,,0,8080,0.0335978329967474,other,False
GA_FIXED,string_category,long_palindrome,26,False,False,['2vORwxw4tx'],1.0,,0,8080,0.0335918750060955,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,27,False,False,['5JHbAoil3eyt'],1.0,,0,8080,0.0332425420056097,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,28,False,False,['kvmSyJkyeaIw1'],1.0,,0,8080,0.033446500005084,long_non_palindrome,False
GA_FIXED,string_category,long_palindrome,29,False,False,['zHKblLTqU'],1.0,,0,8080,0.033468833004008,long_non_palindrome,False
GA_FIXED,string_category,other,0,True,True,['DFfIl'],0.0,other,0,80,0.00016779199359,other,True
GA_FIXED,string_category,other,1,True,True,['3s21o'],0.0,other,0,80,0.000170250001247,other,True
GA_FIXED,string_category,other,2,True,True,['ZWZ8'],0.0,other,0,80,0.0001650829944992,other,True
GA_FIXED,string_category,other,3,True,True,['7r'],0.0,other,0,80,0.0001709159987512,other,True
GA_FIXED,string_category,other,4,True,True,['FBgB1'],0.0,other,0,80,0.0001631670020287,other,True
GA_FIXED,string_category,other,5,True,True,['VM6'],0.0,other,0,80,0.0001683329901425,other,True
GA_FIXED,string_category,other,6,True,True,['u0'],0.0,other,0,80,0.0001647910103201,other,True
GA_FIXED,string_category,other,7,True,True,['fGg'],0.0,other,0,80,0.0001631249906495,other,True
GA_FIXED,string_category,other,8,True,True,['0FKpy'],0.0,other,0,80,0.000164124998264,other,True
GA_FIXED,string_category,other,9,True,True,['dS'],0.0,other,0,80,0.0001655000087339,other,True
GA_FIXED,string_category,other,10,True,True,['nyWdW'],0.0,other,0,80,0.0001687920012045,other,True
GA_FIXED,string_category,other,11,True,True,['TSbxb'],0.0,other,0,80,0.0001629580074222,other,True
GA_FIXED,string_category,other,12,True,True,['Eas'],0.0,other,0,80,0.0001744580076774,other,True
GA_FIXED,string_category,other,13,True,True,['gk'],0.0,other,0,80,0.0001592909975443,other,True
